,class,filename,height,image_id,width,xmax,xmin,ymax,ymin
2651,2,190127_134128_00178024.jpg,372,762,641,473.0,405.0,212.0,180.0
2652,3,190127_104209_00177619.jpg,506,763,1151,941.0,764.0,318.0,259.0
2653,4,190127_104209_00177619.jpg,506,763,1151,153.0,96.0,228.0,168.0
2654,5,190127_104209_00177619.jpg,506,763,1151,1060.0,912.0,404.0,328.0
2655,4,190127_104209_00177619.jpg,506,763,1151,869.0,751.0,241.0,149.0
2656,3,190122_181038_00169757.jpg,478,764,1151,402.0,305.0,236.0,177.0
2657,3,190122_181038_00169757.jpg,478,764,1151,1038.0,960.0,341.0,268.0
2658,2,190122_181038_00169757.jpg,478,764,1151,838.0,747.0,354.0,276.0
2659,2,190122_181038_00169757.jpg,478,764,1151,896.0,819.0,381.0,294.0
2660,2,190125_182436_00174878.jpg,417,765,603,316.0,226.0,157.0,115.0
2661,3,190122_180819_00169733.jpg,661,766,1151,671.0,620.0,355.0,263.0
2662,4,190122_180819_00169733.jpg,661,766,1151,73.0,44.0,537.0,482.0
2663,4,190122_180819_00169733.jpg,661,766,1151,101.0,74.0,545.0,503.0
2664,2,190122_180819_00169733.jpg,661,766,1151,274.0,177.0,450.0,382.0
2665,4,190122_180819_00169733.jpg,661,766,1151,727.0,678.0,370.0,265.0
2666,4,190122_180819_00169733.jpg,661,766,1151,520.0,405.0,593.0,527.0
2667,3,190127_100933_00177165.jpg,413,767,578,319.0,145.0,231.0,210.0
2668,1,190127_095608_00177105.jpg,521,768,1151,36.0,0.0,286.0,222.0
2669,1,190127_095608_00177105.jpg,521,768,1151,112.0,38.0,363.0,326.0
2670,1,190127_095608_00177105.jpg,521,768,1151,169.0,18.0,334.0,271.0
2671,3,190127_095608_00177105.jpg,521,768,1151,816.0,723.0,474.0,425.0
2672,3,190127_095608_00177105.jpg,521,768,1151,264.0,125.0,433.0,346.0
2673,4,190127_095608_00177105.jpg,521,768,1151,304.0,279.0,353.0,316.0
2674,4,190127_095608_00177105.jpg,521,768,1151,355.0,311.0,344.0,319.0
2675,4,190127_095608_00177105.jpg,521,768,1151,394.0,366.0,403.0,371.0
2676,5,190127_095608_00177105.jpg,521,768,1151,697.0,641.0,383.0,267.0
2677,2,190127_095608_00177105.jpg,521,768,1151,538.0,396.0,432.0,379.0
2678,2,190127_095608_00177105.jpg,521,768,1151,951.0,831.0,361.0,299.0
2679,4,190127_095034_00177035.jpg,549,769,756,526.0,482.0,279.0,238.0
2680,5,190127_095034_00177035.jpg,549,769,756,369.0,187.0,322.0,263.0
2681,4,190127_095034_00177035.jpg,549,769,756,305.0,165.0,289.0,190.0
2682,4,190125_181929_00174795.jpg,390,770,471,300.0,278.0,365.0,328.0
2683,4,190125_181929_00174795.jpg,390,770,471,273.0,223.0,365.0,350.0
2684,3,190127_101631_00177267.jpg,664,771,1151,178.0,132.0,457.0,396.0
2685,3,190127_101631_00177267.jpg,664,771,1151,859.0,697.0,244.0,168.0
2686,4,190127_101631_00177267.jpg,664,771,1151,398.0,349.0,431.0,401.0
2687,4,190127_101631_00177267.jpg,664,771,1151,895.0,839.0,474.0,448.0
2688,4,190127_101631_00177267.jpg,664,771,1151,419.0,356.0,430.0,388.0
2689,2,190127_101631_00177267.jpg,664,771,1151,786.0,686.0,308.0,246.0
2690,4,190127_101631_00177267.jpg,664,771,1151,949.0,788.0,204.0,114.0
2691,3,190122_180830_00169735.jpg,572,772,1151,140.0,116.0,336.0,264.0
2692,3,190122_180830_00169735.jpg,572,772,1151,868.0,769.0,521.0,457.0
2693,3,190122_180830_00169735.jpg,572,772,1151,1141.0,1071.0,392.0,346.0
2694,4,190122_180830_00169735.jpg,572,772,1151,1151.0,1119.0,228.0,216.0
2695,4,190122_180830_00169735.jpg,572,772,1151,1150.0,1103.0,241.0,223.0
2696,5,190122_180830_00169735.jpg,572,772,1151,1067.0,959.0,340.0,242.0
2697,2,190122_180830_00169735.jpg,572,772,1151,226.0,147.0,470.0,436.0
2698,2,190122_180830_00169735.jpg,572,772,1151,855.0,737.0,272.0,239.0
2699,2,190122_180830_00169735.jpg,572,772,1151,861.0,808.0,380.0,326.0
2700,2,190127_102001_00177318.jpg,381,773,530,423.0,344.0,247.0,184.0
2701,2,190127_102001_00177318.jpg,381,773,530,292.0,202.0,258.0,206.0
2702,2,190127_152657_00178981.jpg,467,774,447,380.0,357.0,437.0,375.0
2703,4,190127_152657_00178981.jpg,467,774,447,304.0,262.0,187.0,77.0
2704,5,190127_101040_00177180.jpg,497,775,665,373.0,203.0,352.0,297.0
2705,2,190127_101040_00177180.jpg,497,775,665,397.0,324.0,278.0,195.0
2706,2,190127_101040_00177180.jpg,497,775,665,427.0,366.0,248.0,189.0
2707,4,190122_174935_00169502.jpg,317,776,422,173.0,154.0,179.0,143.0
2708,5,190125_181947_00174799.jpg,452,777,621,170.0,121.0,320.0,200.0
2709,3,190127_143638_00178547.jpg,314,778,500,115.0,72.0,163.0,92.0
2710,2,190127_143638_00178547.jpg,314,778,500,361.0,261.0,124.0,83.0
2711,1,190125_180951_00174642.jpg,533,779,595,252.0,180.0,421.0,382.0
2712,3,190125_180951_00174642.jpg,533,779,595,441.0,318.0,365.0,320.0
2713,2,190125_180951_00174642.jpg,533,779,595,190.0,119.0,373.0,321.0
2714,2,190125_180951_00174642.jpg,533,779,595,233.0,157.0,380.0,328.0
2715,2,190125_180951_00174642.jpg,533,779,595,266.0,197.0,405.0,355.0
2716,2,190125_180951_00174642.jpg,533,779,595,340.0,243.0,467.0,406.0
2717,3,190127_135912_00178259.jpg,349,780,452,263.0,226.0,329.0,266.0
2718,3,190122_174326_00169424.jpg,416,781,656,371.0,226.0,252.0,192.0
2719,3,190122_174326_00169424.jpg,416,781,656,473.0,419.0,377.0,295.0
2720,4,190127_135254_00178152.jpg,305,782,485,241.0,81.0,207.0,137.0
2721,3,190127_103757_00177559.jpg,628,783,1151,703.0,632.0,375.0,276.0
2722,2,190127_103757_00177559.jpg,628,783,1151,468.0,362.0,386.0,327.0
2723,2,190127_103757_00177559.jpg,628,783,1151,215.0,115.0,514.0,483.0
2724,2,190127_103757_00177559.jpg,628,783,1151,167.0,142.0,538.0,478.0
2725,4,190127_100951_00177169.jpg,410,784,557,482.0,395.0,271.0,216.0
2726,5,190127_100951_00177169.jpg,410,784,557,357.0,193.0,298.0,199.0
2727,3,190127_103848_00177572.jpg,375,785,376,191.0,89.0,126.0,97.0
2728,3,190127_103848_00177572.jpg,375,785,376,303.0,199.0,322.0,232.0
2729,3,190127_102932_00177462.jpg,422,786,562,426.0,338.0,219.0,106.0
2730,3,190127_102932_00177462.jpg,422,786,562,403.0,331.0,377.0,316.0
2731,3,190127_095246_00177069.jpg,425,787,1151,639.0,586.0,338.0,200.0
2732,3,190127_095246_00177069.jpg,425,787,1151,762.0,692.0,255.0,190.0
2733,4,190127_095246_00177069.jpg,425,787,1151,1072.0,1049.0,290.0,258.0
2734,2,190127_095246_00177069.jpg,425,787,1151,191.0,109.0,209.0,138.0
2735,3,190122_180745_00169725.jpg,230,788,326,314.0,251.0,199.0,94.0
2736,2,190122_180745_00169725.jpg,230,788,326,124.0,75.0,138.0,96.0
2737,4,190127_143748_00178569.jpg,328,789,714,560.0,483.0,259.0,209.0
2738,3,190127_135945_00178270.jpg,555,790,1151,1062.0,916.0,472.0,453.0
2739,2,190127_135945_00178270.jpg,555,790,1151,826.0,728.0,376.0,307.0
2740,4,190127_135945_00178270.jpg,555,790,1151,433.0,282.0,242.0,151.0
2741,3,190122_181652_00169852.jpg,505,791,1151,442.0,298.0,327.0,257.0
2742,3,190122_181652_00169852.jpg,505,791,1151,614.0,482.0,324.0,302.0
2743,3,190122_181652_00169852.jpg,505,791,1151,975.0,846.0,356.0,304.0
2744,4,190122_181652_00169852.jpg,505,791,1151,62.0,22.0,383.0,337.0
2745,4,190122_181652_00169852.jpg,505,791,1151,106.0,71.0,340.0,296.0
2746,5,190122_181652_00169852.jpg,505,791,1151,153.0,32.0,272.0,256.0
2747,2,190122_181652_00169852.jpg,505,791,1151,446.0,373.0,301.0,249.0
2748,2,190122_181652_00169852.jpg,505,791,1151,494.0,384.0,288.0,229.0
2749,4,190122_181652_00169852.jpg,505,791,1151,909.0,849.0,331.0,239.0
2750,3,190127_101446_00177243.jpg,550,792,1145,195.0,95.0,409.0,319.0
2751,3,190127_101446_00177243.jpg,550,792,1145,816.0,761.0,303.0,244.0
2752,4,190127_101446_00177243.jpg,550,792,1145,1007.0,959.0,329.0,299.0
2753,4,190127_101446_00177243.jpg,550,792,1145,943.0,910.0,338.0,323.0
2754,5,190127_101446_00177243.jpg,550,792,1145,451.0,262.0,425.0,320.0
2755,3,190127_102308_00177357.jpg,626,793,1151,1068.0,933.0,580.0,508.0
2756,3,190127_102308_00177357.jpg,626,793,1151,270.0,209.0,320.0,240.0
2757,4,190127_102308_00177357.jpg,626,793,1151,946.0,848.0,441.0,364.0
2758,5,190127_102308_00177357.jpg,626,793,1151,1104.0,898.0,529.0,406.0
2759,2,190127_102308_00177357.jpg,626,793,1151,788.0,707.0,487.0,403.0
2760,1,190127_101359_00177231.jpg,444,794,629,539.0,478.0,362.0,324.0
2761,5,190127_101359_00177231.jpg,444,794,629,265.0,195.0,292.0,248.0
2762,2,190122_175630_00169571.jpg,639,795,1151,373.0,334.0,409.0,355.0
2763,2,190122_175630_00169571.jpg,639,795,1151,465.0,402.0,398.0,340.0
2764,2,190122_175630_00169571.jpg,639,795,1151,503.0,445.0,428.0,363.0
2765,4,190122_175720_00169582.jpg,525,796,746,451.0,379.0,390.0,351.0
2766,4,190127_102012_00177320.jpg,528,797,842,821.0,797.0,339.0,301.0
2767,4,190127_102012_00177320.jpg,528,797,842,440.0,313.0,321.0,242.0
2768,3,190127_103126_00177493.jpg,551,798,1151,805.0,740.0,407.0,323.0
2769,4,190127_103126_00177493.jpg,551,798,1151,262.0,214.0,338.0,328.0
2770,4,190127_103126_00177493.jpg,551,798,1151,280.0,235.0,347.0,337.0
2771,4,190127_103126_00177493.jpg,551,798,1151,312.0,265.0,339.0,326.0
2772,2,190127_103126_00177493.jpg,551,798,1151,326.0,222.0,323.0,277.0
2773,2,190127_103126_00177493.jpg,551,798,1151,1068.0,978.0,267.0,213.0
2774,4,190125_181658_00174754.jpg,500,799,608,282.0,247.0,349.0,313.0
2775,4,190125_181658_00174754.jpg,500,799,608,296.0,272.0,341.0,293.0
2776,5,190125_181658_00174754.jpg,500,799,608,391.0,287.0,256.0,218.0
2777,1,190125_181103_00174664.jpg,344,800,510,240.0,171.0,232.0,137.0
2778,1,190125_181103_00174664.jpg,344,800,510,302.0,255.0,205.0,160.0
2779,4,190125_181103_00174664.jpg,344,800,510,198.0,114.0,259.0,204.0
2780,1,190122_181628_00169846.jpg,381,801,512,236.0,189.0,303.0,273.0
2781,3,190122_181628_00169846.jpg,381,801,512,358.0,270.0,198.0,97.0
2782,3,190125_180047_00174502.jpg,339,802,564,301.0,183.0,232.0,153.0
2783,5,190127_143302_00178483.jpg,477,803,602,437.0,267.0,289.0,191.0
2784,4,190127_143302_00178483.jpg,477,803,602,287.0,188.0,326.0,213.0
2785,3,190122_181028_00169755.jpg,376,804,594,255.0,178.0,258.0,148.0
2786,5,190122_181028_00169755.jpg,376,804,594,440.0,263.0,288.0,162.0
2787,3,190127_095218_00177063.jpg,551,805,435,327.0,156.0,244.0,188.0
2788,4,190127_095218_00177063.jpg,551,805,435,303.0,273.0,341.0,306.0
2789,4,190127_095218_00177063.jpg,551,805,435,327.0,293.0,340.0,291.0
2790,4,190127_103256_00177522.jpg,475,806,651,570.0,520.0,326.0,286.0
2791,1,190127_140045_00178287.jpg,511,807,1151,406.0,348.0,221.0,173.0
2792,1,190127_140045_00178287.jpg,511,807,1151,353.0,265.0,265.0,164.0
2793,3,190127_140045_00178287.jpg,511,807,1151,223.0,112.0,336.0,239.0
2794,4,190127_140045_00178287.jpg,511,807,1151,605.0,521.0,311.0,250.0
2795,5,190127_140045_00178287.jpg,511,807,1151,507.0,452.0,234.0,164.0
2796,4,190127_140045_00178287.jpg,511,807,1151,877.0,789.0,279.0,185.0
2797,1,190125_180925_00174636.jpg,400,808,560,293.0,167.0,232.0,137.0
2798,1,190125_180925_00174636.jpg,400,808,560,324.0,260.0,230.0,183.0
2799,4,190125_180925_00174636.jpg,400,808,560,207.0,139.0,266.0,187.0
2800,3,190127_150221_00178722.jpg,411,809,557,218.0,62.0,304.0,244.0
2801,4,190127_150221_00178722.jpg,411,809,557,174.0,140.0,333.0,292.0
2802,5,190127_150221_00178722.jpg,411,809,557,409.0,234.0,395.0,267.0
2803,2,190127_150221_00178722.jpg,411,809,557,272.0,192.0,273.0,210.0
2804,1,190127_104423_00177654.jpg,421,810,584,117.0,64.0,277.0,232.0
2805,3,190127_104423_00177654.jpg,421,810,584,458.0,212.0,409.0,386.0
2806,2,190127_143739_00178566.jpg,526,811,633,173.0,133.0,273.0,205.0
2807,3,190127_135604_00178207.jpg,402,812,670,514.0,372.0,318.0,238.0
2808,4,190127_135604_00178207.jpg,402,812,670,151.0,92.0,256.0,216.0
2809,4,190127_135604_00178207.jpg,402,812,670,136.0,94.0,274.0,259.0
2810,5,190127_135604_00178207.jpg,402,812,670,160.0,99.0,364.0,265.0
2811,2,190127_135604_00178207.jpg,402,812,670,379.0,307.0,278.0,222.0
2812,4,190127_135310_00178156.jpg,474,813,634,397.0,342.0,242.0,225.0
2813,4,190127_135310_00178156.jpg,474,813,634,401.0,338.0,267.0,250.0
2814,4,190127_135310_00178156.jpg,474,813,634,428.0,361.0,310.0,267.0
2815,2,190127_135310_00178156.jpg,474,813,634,346.0,248.0,360.0,291.0
2816,3,190127_152344_00178926.jpg,394,814,605,230.0,159.0,261.0,189.0
2817,5,190127_152344_00178926.jpg,394,814,605,463.0,299.0,155.0,74.0
2818,3,190127_140008_00178277.jpg,400,815,548,281.0,207.0,306.0,237.0
2819,2,190122_175729_00169585.jpg,482,816,1004,406.0,295.0,377.0,326.0
2820,2,190122_175729_00169585.jpg,482,816,1004,857.0,803.0,165.0,132.0
2821,3,190125_180216_00174527.jpg,436,817,597,285.0,193.0,295.0,199.0
2822,2,190125_180216_00174527.jpg,436,817,597,510.0,423.0,206.0,173.0
2823,3,190127_095459_00177091.jpg,520,818,1148,195.0,126.0,495.0,421.0
2824,3,190127_095459_00177091.jpg,520,818,1148,834.0,678.0,359.0,289.0
2825,4,190127_095459_00177091.jpg,520,818,1148,400.0,348.0,295.0,276.0
2826,4,190127_095459_00177091.jpg,520,818,1148,162.0,130.0,400.0,359.0
2827,4,190127_095459_00177091.jpg,520,818,1148,181.0,142.0,400.0,349.0
2828,5,190127_095459_00177091.jpg,520,818,1148,1055.0,895.0,266.0,172.0
2829,4,190127_102519_00177392.jpg,468,819,527,446.0,359.0,192.0,142.0
2830,3,190127_150058_00178697.jpg,454,820,749,384.0,277.0,167.0,114.0
2831,4,190127_150058_00178697.jpg,454,820,749,370.0,289.0,300.0,263.0
2832,2,190127_150058_00178697.jpg,454,820,749,618.0,517.0,239.0,166.0
2833,4,190127_094542_00176964.jpg,399,821,566,288.0,182.0,360.0,294.0
2834,3,190125_182033_00174813.jpg,478,822,1151,531.0,370.0,278.0,226.0
2835,3,190125_182033_00174813.jpg,478,822,1151,174.0,0.0,246.0,209.0
2836,4,190125_182033_00174813.jpg,478,822,1151,1099.0,1041.0,250.0,232.0
2837,4,190125_182033_00174813.jpg,478,822,1151,1128.0,1103.0,284.0,247.0
2838,5,190125_182033_00174813.jpg,478,822,1151,724.0,517.0,398.0,289.0
2839,2,190125_182033_00174813.jpg,478,822,1151,460.0,425.0,273.0,213.0
2840,2,190125_182033_00174813.jpg,478,822,1151,419.0,389.0,284.0,222.0
2841,2,190125_182033_00174813.jpg,478,822,1151,650.0,595.0,328.0,261.0
2842,4,190125_182033_00174813.jpg,478,822,1151,105.0,0.0,238.0,149.0
2843,1,190127_140020_00178280.jpg,568,823,706,556.0,483.0,358.0,308.0
2844,1,190127_140020_00178280.jpg,568,823,706,530.0,391.0,350.0,255.0
2845,3,190127_140020_00178280.jpg,568,823,706,405.0,229.0,287.0,255.0
2846,4,190127_140020_00178280.jpg,568,823,706,587.0,469.0,515.0,461.0
2847,5,190127_140020_00178280.jpg,568,823,706,640.0,530.0,413.0,377.0
2848,2,190127_140020_00178280.jpg,568,823,706,473.0,361.0,245.0,197.0
2849,3,190127_140055_00178290.jpg,402,824,524,421.0,319.0,240.0,155.0
2850,4,190127_140055_00178290.jpg,402,824,524,282.0,245.0,206.0,187.0
2851,5,190127_140055_00178290.jpg,402,824,524,247.0,58.0,268.0,162.0
2852,2,190127_140055_00178290.jpg,402,824,524,424.0,398.0,311.0,245.0
2853,3,190127_102023_00177323.jpg,483,825,595,397.0,338.0,295.0,203.0
2854,5,190127_102023_00177323.jpg,483,825,595,325.0,273.0,327.0,231.0
2855,5,190127_102023_00177323.jpg,483,825,595,276.0,76.0,348.0,243.0
2856,2,190127_102023_00177323.jpg,483,825,595,326.0,235.0,414.0,372.0
2857,4,190127_102032_00177325.jpg,633,826,962,383.0,339.0,565.0,535.0
2858,4,190127_102032_00177325.jpg,633,826,962,445.0,382.0,559.0,521.0
2859,2,190127_102032_00177325.jpg,633,826,962,602.0,486.0,485.0,388.0
2860,2,190127_102032_00177325.jpg,633,826,962,695.0,618.0,295.0,247.0
2861,2,190127_102032_00177325.jpg,633,826,962,776.0,685.0,255.0,207.0
2862,3,190125_180242_00174535.jpg,555,827,1151,46.0,0.0,529.0,488.0
2863,4,190125_180242_00174535.jpg,555,827,1151,616.0,603.0,308.0,278.0
2864,4,190125_180242_00174535.jpg,555,827,1151,607.0,583.0,312.0,270.0
2865,5,190125_180242_00174535.jpg,555,827,1151,432.0,370.0,295.0,202.0
2866,5,190125_180242_00174535.jpg,555,827,1151,377.0,285.0,480.0,380.0
2867,2,190125_180242_00174535.jpg,555,827,1151,830.0,750.0,290.0,222.0
2868,2,190125_180242_00174535.jpg,555,827,1151,38.0,0.0,381.0,356.0
2869,3,190127_150025_00178687.jpg,384,828,664,393.0,251.0,359.0,300.0
2870,4,190127_150025_00178687.jpg,384,828,664,566.0,536.0,127.0,82.0
2871,4,190127_150025_00178687.jpg,384,828,664,527.0,479.0,92.0,79.0
2872,2,190127_150025_00178687.jpg,384,828,664,549.0,484.0,254.0,216.0
2873,2,190127_150025_00178687.jpg,384,828,664,356.0,252.0,267.0,210.0
2874,1,190125_180614_00174592.jpg,455,829,1151,53.0,0.0,405.0,365.0
2875,1,190125_180614_00174592.jpg,455,829,1151,817.0,750.0,365.0,331.0
2876,3,190125_180614_00174592.jpg,455,829,1151,451.0,331.0,357.0,247.0
2877,3,190125_180614_00174592.jpg,455,829,1151,826.0,743.0,421.0,349.0
2878,5,190125_180614_00174592.jpg,455,829,1151,667.0,495.0,293.0,162.0
2879,2,190125_180614_00174592.jpg,455,829,1151,401.0,338.0,328.0,267.0
2880,2,190125_180614_00174592.jpg,455,829,1151,403.0,344.0,239.0,200.0
2881,2,190125_180614_00174592.jpg,455,829,1151,850.0,769.0,370.0,307.0
2882,2,190125_180614_00174592.jpg,455,829,1151,1015.0,895.0,301.0,248.0
2883,3,190127_134503_00178081.jpg,329,830,550,199.0,76.0,168.0,65.0
2884,2,190127_134503_00178081.jpg,329,830,550,389.0,328.0,158.0,99.0
2885,5,190127_152112_00178880.jpg,471,831,460,299.0,114.0,242.0,195.0
2886,1,190125_182707_00174919.jpg,458,832,508,371.0,312.0,237.0,195.0
2887,4,190125_182707_00174919.jpg,458,832,508,276.0,259.0,298.0,260.0
2888,4,190125_182707_00174919.jpg,458,832,508,430.0,332.0,399.0,339.0
2889,3,190127_151403_00178754.jpg,372,833,574,278.0,102.0,290.0,223.0
2890,5,190127_151403_00178754.jpg,372,833,574,279.0,109.0,143.0,84.0
2891,3,190127_145818_00178652.jpg,368,834,725,558.0,507.0,221.0,75.0
2892,3,190127_145818_00178652.jpg,368,834,725,325.0,253.0,266.0,180.0
2893,3,190122_181233_00169787.jpg,694,835,1151,611.0,476.0,516.0,459.0
2894,4,190122_181233_00169787.jpg,694,835,1151,778.0,688.0,471.0,421.0
2895,5,190122_181233_00169787.jpg,694,835,1151,270.0,247.0,309.0,165.0
2896,5,190122_181233_00169787.jpg,694,835,1151,469.0,276.0,583.0,456.0
2897,2,190122_181233_00169787.jpg,694,835,1151,858.0,760.0,539.0,500.0
2898,2,190122_181233_00169787.jpg,694,835,1151,1062.0,967.0,474.0,413.0
2899,4,190122_181233_00169787.jpg,694,835,1151,204.0,108.0,307.0,218.0
2900,1,190127_143523_00178525.jpg,435,836,548,262.0,183.0,412.0,395.0
2901,3,190127_143523_00178525.jpg,435,836,548,408.0,326.0,268.0,177.0
2902,4,190127_143523_00178525.jpg,435,836,548,325.0,273.0,267.0,235.0
2903,5,190127_143523_00178525.jpg,435,836,548,275.0,86.0,295.0,185.0
2904,2,190127_152015_00178862.jpg,465,837,649,213.0,123.0,321.0,279.0
2905,2,190127_152015_00178862.jpg,465,837,649,446.0,346.0,278.0,233.0
2906,4,190125_175641_00174467.jpg,332,838,456,318.0,218.0,211.0,124.0
2907,2,190127_103229_00177513.jpg,493,839,568,365.0,280.0,212.0,154.0
2908,4,190127_103229_00177513.jpg,493,839,568,279.0,118.0,252.0,196.0
2909,3,190125_182241_00174848.jpg,466,840,497,391.0,253.0,361.0,277.0
2910,4,190125_182241_00174848.jpg,466,840,497,173.0,118.0,306.0,290.0
2911,4,190125_182241_00174848.jpg,466,840,497,182.0,106.0,318.0,297.0
2912,4,190125_182241_00174848.jpg,466,840,497,253.0,149.0,260.0,156.0
2913,3,190127_102633_00177413.jpg,470,841,541,447.0,304.0,407.0,350.0
2914,5,190127_102633_00177413.jpg,470,841,541,444.0,249.0,314.0,205.0
2915,2,190127_102633_00177413.jpg,470,841,541,331.0,254.0,377.0,297.0
2916,2,190127_102633_00177413.jpg,470,841,541,148.0,79.0,314.0,254.0
2917,4,190127_135753_00178237.jpg,370,842,530,360.0,201.0,199.0,153.0
2918,3,190127_102357_00177369.jpg,660,843,1151,131.0,37.0,316.0,252.0
2919,3,190127_102357_00177369.jpg,660,843,1151,165.0,39.0,453.0,421.0
2920,4,190127_102357_00177369.jpg,660,843,1151,914.0,868.0,337.0,321.0
2921,4,190127_102357_00177369.jpg,660,843,1151,295.0,269.0,539.0,479.0
2922,4,190127_102357_00177369.jpg,660,843,1151,296.0,271.0,588.0,538.0
2923,4,190127_102357_00177369.jpg,660,843,1151,961.0,912.0,328.0,317.0
2924,4,190127_102357_00177369.jpg,660,843,1151,962.0,930.0,343.0,334.0
2925,5,190127_102357_00177369.jpg,660,843,1151,1070.0,895.0,446.0,412.0
2926,5,190127_102357_00177369.jpg,660,843,1151,1072.0,896.0,473.0,430.0
2927,2,190127_102357_00177369.jpg,660,843,1151,439.0,326.0,455.0,384.0
2928,4,190127_102357_00177369.jpg,660,843,1151,848.0,755.0,463.0,374.0
2929,5,190125_181913_00174791.jpg,343,844,444,360.0,158.0,104.0,76.0
2930,1,190122_175941_00169617.jpg,287,845,343,192.0,144.0,164.0,121.0
2931,4,190122_175941_00169617.jpg,287,845,343,279.0,223.0,57.0,28.0
2932,4,190122_175941_00169617.jpg,287,845,343,201.0,144.0,237.0,223.0
2933,1,190127_143534_00178528.jpg,406,846,557,253.0,137.0,273.0,181.0
2934,1,190127_143534_00178528.jpg,406,846,557,301.0,233.0,239.0,194.0
2935,1,190125_180742_00174614.jpg,522,847,1151,1077.0,1039.0,280.0,242.0
2936,1,190125_180742_00174614.jpg,522,847,1151,1082.0,1009.0,345.0,290.0
2937,4,190125_180742_00174614.jpg,522,847,1151,836.0,758.0,342.0,279.0
2938,5,190125_180742_00174614.jpg,522,847,1151,623.0,507.0,309.0,206.0
2939,2,190125_180742_00174614.jpg,522,847,1151,311.0,215.0,432.0,371.0
2940,4,190125_182239_00174847.jpg,501,848,406,342.0,311.0,426.0,374.0
2941,4,190125_182239_00174847.jpg,501,848,406,341.0,266.0,229.0,151.0
2942,3,190127_101236_00177211.jpg,464,849,700,280.0,205.0,244.0,167.0
2943,3,190127_101236_00177211.jpg,464,849,700,190.0,144.0,400.0,334.0
2944,4,190127_101236_00177211.jpg,464,849,700,194.0,145.0,219.0,186.0
2945,4,190125_181931_00174796.jpg,497,850,1130,133.0,108.0,332.0,302.0
2946,4,190125_181931_00174796.jpg,497,850,1130,156.0,118.0,299.0,270.0
2947,4,190125_181931_00174796.jpg,497,850,1130,958.0,941.0,389.0,356.0
2948,4,190125_181931_00174796.jpg,497,850,1130,944.0,902.0,263.0,249.0
2949,5,190125_181931_00174796.jpg,497,850,1130,497.0,430.0,221.0,176.0
2950,4,190125_181931_00174796.jpg,497,850,1130,292.0,180.0,440.0,342.0
2951,4,190125_181931_00174796.jpg,497,850,1130,647.0,546.0,345.0,291.0
2952,4,190125_181931_00174796.jpg,497,850,1130,286.0,170.0,388.0,309.0
2953,4,190125_182038_00174814.jpg,480,851,455,452.0,399.0,358.0,330.0
2954,5,190125_182038_00174814.jpg,480,851,455,175.0,73.0,297.0,185.0
2955,1,190127_142926_00178423.jpg,330,852,501,187.0,119.0,191.0,104.0
2956,1,190127_142926_00178423.jpg,330,852,501,253.0,201.0,177.0,139.0
2957,3,190127_142926_00178423.jpg,330,852,501,446.0,418.0,200.0,123.0
2958,5,190122_175155_00169528.jpg,480,853,738,297.0,135.0,381.0,278.0
2959,3,190122_180252_00169659.jpg,584,854,1151,340.0,308.0,356.0,231.0
2960,5,190122_180252_00169659.jpg,584,854,1151,970.0,855.0,314.0,258.0
2961,2,190122_180252_00169659.jpg,584,854,1151,615.0,495.0,423.0,354.0
2962,4,190122_180252_00169659.jpg,584,854,1151,997.0,930.0,461.0,378.0
2963,3,190127_102922_00177459.jpg,470,855,1151,869.0,836.0,427.0,323.0
2964,4,190127_102922_00177459.jpg,470,855,1151,62.0,22.0,382.0,351.0
2965,5,190127_102922_00177459.jpg,470,855,1151,367.0,301.0,294.0,191.0
2966,5,190127_102922_00177459.jpg,470,855,1151,473.0,353.0,258.0,174.0
2967,5,190127_102922_00177459.jpg,470,855,1151,1118.0,940.0,343.0,290.0
2968,5,190127_102922_00177459.jpg,470,855,1151,1034.0,970.0,368.0,261.0
2969,2,190127_102922_00177459.jpg,470,855,1151,792.0,713.0,309.0,202.0
2970,2,190127_102922_00177459.jpg,470,855,1151,931.0,827.0,197.0,155.0
2971,1,190127_095124_00177049.jpg,423,856,698,601.0,537.0,200.0,166.0
2972,1,190127_095124_00177049.jpg,423,856,698,259.0,112.0,323.0,278.0
2973,1,190127_095124_00177049.jpg,423,856,698,234.0,169.0,359.0,329.0
2974,3,190127_095124_00177049.jpg,423,856,698,509.0,463.0,316.0,210.0
2975,4,190127_095124_00177049.jpg,423,856,698,366.0,331.0,288.0,255.0
2976,4,190127_095124_00177049.jpg,423,856,698,356.0,309.0,250.0,223.0
2977,4,190127_095124_00177049.jpg,423,856,698,333.0,319.0,295.0,259.0
2978,2,190127_095124_00177049.jpg,423,856,698,640.0,568.0,307.0,253.0
2979,3,190125_182420_00174875.jpg,465,857,1151,294.0,48.0,131.0,99.0
2980,3,190125_182420_00174875.jpg,465,857,1151,835.0,676.0,350.0,290.0
2981,4,190125_182420_00174875.jpg,465,857,1151,537.0,504.0,348.0,313.0
2982,4,190125_182420_00174875.jpg,465,857,1151,561.0,519.0,354.0,309.0
2983,2,190125_182420_00174875.jpg,465,857,1151,247.0,176.0,364.0,303.0
2984,4,190125_181818_00174776.jpg,400,858,493,201.0,170.0,334.0,298.0
2985,4,190125_181818_00174776.jpg,400,858,493,257.0,202.0,361.0,341.0
